cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
831001,1231,National commercial banks,Depository institutions,40.7206782,-74.0111516,Citigroup Inc.,C; C.PF.; CPM.1; C.PH.1; C.PG.; C.I; C.PI; C.PP; C.PM; C.PH; CGBBW; C.WA; C.PC; C.PJ; C.PK; C.PL; C.PS,185,KPMG LLP,New York,New York,18500316,Paul Tupper,3/25/2020,NY
1616156,531,"Services-computer programming, data processing, etc.",Business services,36.1456156,-115.1814589,"Wewards, Inc.",NA,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300003,Francis Decker,10/14/2019,NV
1593001,630,Sugar & confectionery products,Food and kindred products,41.0612622,-73.841495,NIGHTFOOD HOLDINGS INC.,NA,587,RBSM LLP,New York,NEW YORK,58700003,MANNY TZAGARAKIS,11/19/2019,NY
1413891,1231,Telephone communications (no radiotelephone),Communications,28.6923757,-81.3848674,"Spectrum Global Solutions, Inc.",SGSI,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700002,Kirk Gibb,5/2/2019,FL
1495491,1231,Real estate investment trusts,Holding and other investment offices,33.636376,-111.9242098,"Healthcare Trust of America Holdings, LP",NA,34,Deloitte &  Touche LLP,Arizona,Phoenix,3411148,Jodi Noble,3/11/2020,AZ
1709401,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,42.3675909,-71.0902333,"Rubius Therapeutics, Inc.",RUBY,238,PricewaterhouseCoopers LLP,Massachusetts,Boston,23800070,Jeffrey Hemman,4/9/2019,MA
1324948,328,Ball & roller bearings,Industrial machinery and equipment,41.466321,-73.1496222,"RBC Bearings, Inc.",ROLL,42,Ernst & Young LLP,Connecticut,Stamford,4201188,Cedric Halvorson,6/17/2019,CT
1066605,1231,Services-employment agencies,Business services,26.4422852,-82.0582604,"Heidrick & Struggles International, Inc.",HSII,49,RSM US LLP,Illinois,Chicago,4928861,Guy Gross,2/26/2020,IL
1251769,1231,Surgical & medical instruments & apparatus,Instruments and related products,30.2829214,-97.8246428,"Apollo Endosurgery, Inc.",APEN,185,KPMG LLP,Texas,Austin,18500612,Cameron Brown,4/18/2019,TX
1124610,131,Services-prepackaged software,Business services,37.4020858,-122.1446169,"VMWARE, INC.",VMW; 2845B,238,PricewaterhouseCoopers LLP,California,San Jose,23800319,Stephane Berthier,5/3/2019,CA
1071236,1231,State commercial banks,Depository institutions,31.28006,-92.4779573,"Red River Bancshares, Inc",RRBI,396,"Postlethwaite & Netterville, APAC",Louisiana,Baton Rouge,39600004,Candace Wright,7/8/2019,LA
36146,1231,National commercial banks,Depository institutions,32.3000762,-90.1842557,Trustmark Corporation,TRMK,173,Crowe LLP,Georgia,Atlanta,17302923,Eve Rogers,2/24/2020,MS
832428,1231,Television broadcasting stations,Communications,39.0992627,-84.5103597,E.W. SCRIPPS Co,SSP; 5462B,34,Deloitte &  Touche LLP,Ohio,Cincinnati,3411587,Lisa Vannis,3/26/2020,OH
842633,1231,Metal forgings & stampings,Fabricated metal products,42.5671464,-83.2310182,TRIMAS CORP,0517B; TRS,34,Deloitte &  Touche LLP,Michigan,Detroit,3411591,Amber Stack,3/26/2020,MI
108985,1231,Water supply,"Electric, gas, and sanitary services",39.9631011,-76.7246786,The York Water Company,YORW,23,"Baker Tilly Virchow Krause, LLP",Pennsylvania,York,2300021,Jacob Kutz,3/20/2020,PA
862831,1231,National commercial banks,Depository institutions,42.7319437,-78.1361479,Financial Institutions Inc,FISI,49,RSM US LLP,Illinois,Chicago,4961936,Timothy Moritz,3/11/2020,NY
1558583,1231,"Motorcycles, bicycles & parts",Transportation equipment,44.0570403,-123.1250288,"Arcimoto, Inc.",FUV,3501,DBBMCKENNON,California,Newport Beach,350100003,David Gosselin,4/3/2019,OR
1083446,1231,Services-management consulting services,Engineering and management services,34.0755626,-118.1227374,"Apollo Medical Holdings, Inc.",AMEH,243,"BDO USA, LLP",California,Los Angeles,24311770,John Barry,3/17/2020,CA
1650372,630,Services-prepackaged software,Business services,37.7910081,-122.4033221,ATLASSIAN CORPORATION PLC,TEAM; 9585B,42,Ernst & Young LLP,California,San Francisco,4202174,Rhonda Munnerlyn,9/9/2019,CA
98752,430,"Electronic coils, transformers & other inductors",Electrical and electronic equipment,38.888871,-94.7884693,"Torotel, Inc.",TTLO,41,RubinBrown LLP,Missouri,Kansas City,4100006,Rodney Rice,7/24/2019,KS
802681,1231,State commercial banks,Depository institutions,40.0216898,-75.3180797,Bryn Mawr Bank Corporation,BMTC,185,KPMG LLP,Pennsylvania,Philadelphia,18500451,Christine Aspell,3/23/2020,PA
1739426,NA,Pharmaceutical preparations,Chemicals and allied products,40.5835516,-74.6110373,Osmotica Pharmaceuticals plc,OSMT,243,"BDO USA, LLP",New Jersey,Woodbridge,24311809,Matthew Riviello,12/23/2019,NJ
1403676,1231,"Plastic material, synth resin/rubber, cellulos (no glass)",Chemicals and allied products,26.9200947,-80.1437546,"Geltech Solutions, Inc.",GLTC,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600001,Scott Salberg,4/18/2019,FL
1618696,1231,NA,NA,40.753239,-73.979139,Guggenheim Credit Income Fund 2019,NA,42,Ernst & Young LLP,New York,New York,4201462,Alexander Johnson,3/29/2019,NY
849145,1231,"Services-business services, nec",Business services,32.9474803,-117.2395484,Heritage Global Inc.,HGBL,402,Squar Milner LLP,California,San Diego,40202234,James Rotherham,3/12/2020,CA
1043219,1231,Real estate investment trusts,Holding and other investment offices,40.7584439,-73.9820295,"Annaly Capital Management, Inc.",NLY; NLY.PA; NLY.PC; NLY.PD; NLY.PE; NLY.PF; NLY.PG; NLY.PH; NLY.PI,42,Ernst & Young LLP,New York,New York,4201410,Jennifer Jackson,3/3/2020,NY
81027,1231,Electric services,"Electric, gas, and sanitary services",39.9650383,-83.0064261,PUBLIC SERVICE CO OF OKLAHOMA,AEP12,238,PricewaterhouseCoopers LLP,Ohio,Columbus,23800638,Michael Herman,3/10/2020,OH
3197,1231,Industrial & commercial fans & blowers & air purifing equip,Industrial machinery and equipment,32.9449337,-96.8256687,CECO Environmental Corp.,CECE,243,"BDO USA, LLP",Ohio,Cincinnati,24311395,Mark Leitner,3/6/2020,TX
1165002,1231,Investment advice,"Security, commodity brokers, and services",32.7936538,-96.8039079,WESTWOOD HOLDINGS GROUP INC,WHG,34,Deloitte &  Touche LLP,Texas,Dallas,3411346,Christopher Lewis,3/3/2020,TX
1496818,1231,"Services-business services, nec",Business services,27.9151797,-82.7969772,"Stealth Technologies, Inc.",NA,206,"MaloneBailey, LLP",Texas,Houston,20600006,Leah Gonzales,9/10/2019,FL
1415404,1231,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,39.5761529,-104.8674443,EchoStar Corporation,SATS; 0083B,185,KPMG LLP,Colorado,Denver,18500801,Michael Kelley,3/23/2020,CO
1136893,1231,"Services-business services, nec",Business services,30.3184009,-81.6762696,"Fidelity National Information Services, Inc.",FIS,185,KPMG LLP,Florida,Jacksonville,18500012,James Stepnoski,3/20/2020,FL
1040765,1231,Real estate investment trusts,Holding and other investment offices,40.9151949,-74.0547059,VORNADO REALTY LP,NA,34,Deloitte &  Touche LLP,New York,New York,3410852,Kevin Richards,3/12/2020,NJ
1694688,1031,Wholesale-misc durable goods,Wholesale trade--durable goods,34.0698858,-118.404944,XPLOSION INC,NA,6080,"Green & Company CPAs, LLC",Florida,TAMP,608000007,TRAVIS GREEN,4/6/2019,CA
1338749,1231,Real estate investment trusts,Holding and other investment offices,47.6561642,-117.4215296,PotlatchDeltic Corporation,PCH,185,KPMG LLP,Washington,Seattle,18500704,Trisa Clemons,3/10/2020,WA
1571949,1231,"Security & commodity brokers, dealers, exchanges & services","Security, commodity brokers, and services",33.908878,-84.4306678,"INTERCONTINENTAL EXCHANGE, INC",ICE,42,Ernst & Young LLP,Georgia,Atlanta,4202916,Gregory Staude,2/19/2020,GA
1571329,1231,NA,NA,35.15475,-80.836888,Capitala Finance Corp.,CPTA,42,Ernst & Young LLP,North Carolina,Charlotte,4200868,Corey Ficke,3/11/2020,NC
1746109,1231,National commercial banks,Depository institutions,44.0958309,-87.6581515,Bank First Corporation,BFC,57,Dixon Hughes Goodman LLP,Georgia,Atlanta,5700012,Robin Sawyer,3/17/2020,WI
1236275,1231,"Services-business services, nec",Business services,40.8326705,-74.3350108,"SilverSun Technologies, Inc.",SSNT,711,Friedman LLP,New Jersey,Marlton,71100855,Justin Van Fleet,3/29/2019,NJ
1770251,1231,Blank checks,Holding and other investment offices,40.7613149,-73.9726805,Orisun Acquisition Corp.,ORSNU; ORSN; ORSNW,688,Marcum LLP,New York,New York,68800123,Natalie Verbanac,8/12/2019,NY
1489096,331,Electrical industrial apparatus,Electrical and electronic equipment,30.2508065,-97.861761,"Thermon Group Holdings, Inc.",THR,185,KPMG LLP,Texas,Austin,18500585,John Recker,6/20/2019,TX
1562151,1231,Beverages,Food and kindred products,38.2486753,-122.2734234,"Crimson Wine Group, Ltd.",CWGL,207,BPM LLP,California,Santa Rosa,20700001,Michelle Ausburn,3/24/2020,CA
1468666,131,Services-prepackaged software,Business services,33.916209,-84.35342,SecureWorks Corp,SCWX; 7370B,238,PricewaterhouseCoopers LLP,Georgia,Atlanta,23800275,John Nee,4/9/2019,GA
1689923,1231,Services-prepackaged software,Business services,33.67127,-117.8408437,"Alteryx, Inc.",AYX,34,Deloitte &  Touche LLP,California,Los Angeles,3411026,Lenard Parrish,3/2/2020,CA
1479247,1231,Commodity contracts brokers & dealers,"Security, commodity brokers, and services",37.8978421,-122.0653235,United States Commodity Index Funds Trust - USCF Canadian Crude Oil Index Fund,NA,349,Spicer Jeffries LLP,Colorado,Denver,34900003,Craig Stegeman,3/26/2019,CA
1632790,930,"Miscellaneous electrical machinery, equipment & supplies",Electrical and electronic equipment,38.6428059,-90.5080772,"ENERGIZER HOLDINGS, INC.",ENR; ENR.PA,238,PricewaterhouseCoopers LLP,Missouri,Saint Louis,23800670,Matthew Doyle,12/5/2019,MO
914156,1231,Surgical & medical instruments & apparatus,Instruments and related products,42.8048205,-70.9097244,"UFP Technologies, Inc.",UFPT,248,Grant Thornton LLP,Massachusetts,Boston,24800092,William Hildebrand,3/26/2019,MA
1497649,930,Metal mining,Metal mining,34.0692636,-118.4050802,Graphene & Solar Technologies Ltd,GSTX,6117,"Heaton & Company, PLLC",Utah,Farmington,611700001,Kristofer Heaton,2/27/2020,CA
862022,1231,Oil royalty traders,Holding and other investment offices,32.80418,-96.806047,HUGOTON ROYALTY TRUST,HGTXU,238,PricewaterhouseCoopers LLP,Texas,Dallas,23800429,Kyle Liner,4/11/2019,TX
1040470,531,Instruments for meas & testing of electricity & elec signals,Instruments and related products,37.4657215,-121.9193994,Aehr Test Systems,AEHR,207,BPM LLP,California,San Jose,20700012,Daniel Winter,9/12/2019,CA
1799191,1231,Blank checks,Holding and other investment offices,40.7550182,-73.9718457,DFP Healthcare Acquisitions Corp.,DFPHU; 0097B,100,"WithumSmith+Brown, PC",New York,New York,10001100,Marc Silverman,3/21/2020,NY
885725,1231,Surgical & medical instruments & apparatus,Instruments and related products,42.3611381,-71.5614533,Boston Scientific Corporation,BSX,42,Ernst & Young LLP,Massachusetts,Boston,4203136,Timothy Vitale,3/12/2020,MA
709005,1231,Retail-eating places,Eating and drinking places,39.7660322,-86.1559797,"Noble Roman's, Inc.",NROM,752,"Somerset CPAs, P.C.",Indiana,Indianapolis,75200004,Eugene Zoellner,4/16/2019,IN
103872,1103,Services-help supply services,Business services,40.7225368,-73.6023822,"Volt Information Sciences, Inc.",VOLT,42,Ernst & Young LLP,New York,New York,4201340,Joseph Holtzman,1/17/2020,NY
82020,1231,Mining & quarrying of nonmetallic minerals (no fuels),"Nonmetallic minerals, except fuels",32.9268686,-96.8155479,"United States Lime & Minerals, Inc.",USLM,248,Grant Thornton LLP,Texas,Dallas,24800232,Timothy Zechman,3/10/2020,TX
1688126,1231,"Women's, misses', children's & infants' undergarments",Apparel and other textile products,34.0381539,-118.6929214,Crypto CO,CRCW,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,8/2/2019,CA
1372414,1231,Services-computer integrated systems design,Business services,37.412991,-121.9224695,"AEROHIVE NETWORKS, INC",HIVE,34,Deloitte &  Touche LLP,California,San Jose,3411184,Daniel Reaugh,3/20/2019,CA
60714,1231,Industrial inorganic chemicals,Chemicals and allied products,35.5377854,-97.5791515,"LSB Industries, Inc.",LXU,42,Ernst & Young LLP,Oklahoma,Oklahoma City,4201120,Michael Gregorcyk,3/10/2020,OK
1438731,930,"Services-business services, nec",Business services,40.7501409,-73.9814937,ALJ REGIONAL HOLDINGS INC,ALJJ,34,Deloitte &  Touche LLP,New York,Jericho,3410634,Karen Valerie,1/27/2020,NY
1772757,1231,Blank checks,Holding and other investment offices,34.0551746,-118.4132525,Diamond Eagle Acquisition Corp.,DEACU; 7146B; DEAC; DEACW,100,"WithumSmith+Brown, PC",New York,New York,10000350,Mark Deters,3/17/2020,CA
1069899,630,Pharmaceutical preparations,Chemicals and allied products,40.872814,-74.005149,PHIBRO ANIMAL HEALTH CORP,PAHC; 7106B,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800242,Frank Midolo,9/24/2019,NJ
1635881,1231,"Services-equipment rental & leasing, nec",Business services,29.8394458,-95.5602102,Exterran Corp,EXTN,238,PricewaterhouseCoopers LLP,Texas,Houston,23800362,John Phillips,3/20/2020,TX
1683695,1231,"Services-business services, nec",Business services,25.6826182,-80.3152961,"International Money Express, Inc.",IMXI; IMXIW,243,"BDO USA, LLP",Florida,Miami,24311051,Alfredo Cepero,3/13/2020,FL
1058090,1231,Retail-eating places,Eating and drinking places,33.6183291,-117.8724881,"Chipotle Mexican Grill, Inc.",CMG; CMG.B,42,Ernst & Young LLP,California,Irvine,4201090,Michael Gottlieb,2/19/2020,CA
1679268,1231,"Oil & gas field services, nec",Oil and gas extraction,35.6154159,-97.5691601,"Mammoth Energy Services, Inc.",TUSK,248,Grant Thornton LLP,Oklahoma,Oklahoma City,24800109,Thomas Knight,3/10/2020,OK
1487198,430,Services-educational services,Educational services,40.7459698,-73.9869095,"Aspen Group, Inc.",ASPU,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600002,Richard Fox,8/9/2019,NY
1633917,1231,"Services-business services, nec",Business services,37.3768507,-121.9227332,"PayPal Holdings, Inc.",PYPL,238,PricewaterhouseCoopers LLP,California,San Jose,23800088,Kevan Bradshaw,2/25/2020,CA
1001258,930,Short-term business credit institutions,Nondepository credit institutions,40.871525,-73.9555357,"ASTA FUNDING, INC.",ASFI,274,EisnerAmper LLP,New Jersey,Iselin,27443116,Mark Sabates,1/7/2020,NJ
60086,1231,"Fire, marine & casualty insurance",Insurance carriers,40.7644359,-73.9701995,LOEWS CORP,L,34,Deloitte &  Touche LLP,New York,New York,3410824,Eileen Crowley,3/11/2020,NY
1670349,1231,"Oil & gas field services, nec",Oil and gas extraction,29.7531051,-95.4621336,"U.S. Well Services, Inc.",USWS; USWSW,185,KPMG LLP,Texas,Houston,18500507,Tony Campbell,4/16/2019,TX
1771917,1231,Pharmaceutical preparations,Chemicals and allied products,42.3561119,-71.0582091,"Karuna Therapeutics, Inc.",KRTX,185,KPMG LLP,Massachusetts,Cambridge,18500927,Maura Hodge,6/21/2019,MA
737468,1231,State commercial banks,Depository institutions,41.3774469,-71.8308665,"Washington Trust Bancorp, Inc.",WASH,173,Crowe LLP,New Jersey,Livingston,17303735,William Hoving,2/27/2020,RI
1688852,1231,"Lessors of real property, nec",Real estate,40.7546664,-73.9828494,Safehold Inc.,SAFE,34,Deloitte &  Touche LLP,New York,New York,3410852,Kevin Richards,3/11/2020,NY
914122,131,Industrial & commercial fans & blowers & air purifing equip,Industrial machinery and equipment,42.0201603,-87.787351,"Perma-Pipe International Holdings, Inc.",PPIH,248,Grant Thornton LLP,Illinois,Chicago,24800175,Gregory Rusk,3/12/2020,IL
879635,1231,State commercial banks,Depository institutions,40.5399108,-76.9580949,"Mid Penn Bancorp, Inc.",MPB,243,"BDO USA, LLP",Pennsylvania,Philadelphia,24311363,Richard Farrell,3/15/2020,PA
1157075,430,"Biological products, (no disgnostic substances)",Chemicals and allied products,33.6275797,-117.7219886,"Pharmacyte Biotech, Inc",PMCB,32,Armanino LLP,California,San Jose,3200006,Ekaterina Starkova,9/10/2019,CA
1658520,630,Services-computer programming services,Business services,39.1643918,-119.7680507,"OS Support, Inc",NA,2716,PLS CPA A PROFESSIONAL CORPORATION,California,San Diego,271600003,Juchi Lee,8/12/2019,NV
1519751,1231,General bldg contractors - residential bldgs,General building contractors,42.1561165,-87.8426199,"Fortune Brands Home & Security, Inc.",FBHS,238,PricewaterhouseCoopers LLP,Illinois,Chicago,23800187,Kristin Krogstie,3/12/2020,IL
1518715,1231,State commercial banks,Depository institutions,47.6101545,-122.332374,"HomeStreet, Inc.",HMST,34,Deloitte &  Touche LLP,Washington,Seattle,3410898,James Oliver,4/2/2019,WA
1541157,NA,Pharmaceutical preparations,Chemicals and allied products,40.7526215,-73.9832325,"Akari Therapeutics, Plc",AKTX,243,"BDO USA, LLP",New York,New York,24311173,John Tucci,5/21/2019,NY
876378,1231,Surgical & medical instruments & apparatus,Instruments and related products,35.8684166,-78.8605858,"TransEnterix, Inc.",TRXC,243,"BDO USA, LLP",North Carolina,Raleigh,24311642,Emily Bordeaux,3/17/2020,NC
1171838,331,"Insurance agents, brokers & service","Insurance agents, brokers, and service",40.2952933,-111.6625791,"Sundance Strategies, Inc.",SUND,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700003,Tyler Neves,2/10/2020,UT
1705843,1231,Agricultural chemicals,Chemicals and allied products,45.0245571,-93.1844664,"Calyxt, Inc.",CLXT,42,Ernst & Young LLP,Minnesota,Minneapolis,4202134,Anne Mootz,3/19/2020,MN
1448431,1231,"Services-business services, nec",Business services,42.6805005,-83.1311412,OptimizeRx Corporation,OPRX,688,Marcum LLP,New York,New York,68800155,John Hughes,3/28/2020,MI
887151,1231,Pharmaceutical preparations,Chemicals and allied products,33.4434387,-111.9599809,Capstone Therapeutics Corp.,CAPS,286,Eide Bailly LLP,Colorado,Denver,28606870,Ryan Shirley,4/1/2019,AZ
1714899,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.6627708,-122.3942501,Denali Therapeutics Inc.,DNLI,42,Ernst & Young LLP,California,Redwood City,4201478,Surita Goehl,3/12/2020,CA
1434070,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY Y FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/11/2020,NJ
718413,1231,National commercial banks,Depository institutions,44.9501197,-72.1639364,Community Bancorp.,CMTV,136,"Berry, Dunn, McNeil & Parker, LLC",Maine,Portland,13601636,Todd Desjardins,3/17/2020,VT
1728688,930,"Services-business services, nec",Business services,36.0961362,-86.8235055,"i3 Verticals, Inc.",IIIV; 8100B,243,"BDO USA, LLP",Tennessee,Nashville,24311112,Michael Musick,11/25/2019,TN
1163165,1231,Petroleum refining,Petroleum and coal products,29.7827834,-95.6184554,ConocoPhillips,COP; PLP.Z,42,Ernst & Young LLP,Texas,Houston,4202236,Richard Nijoka,3/4/2020,TX
1501989,1231,Pharmaceutical preparations,Chemicals and allied products,37.6634114,-122.3948751,"CYTOMX THERAPEUTICS, INC.",CTMX,42,Ernst & Young LLP,California,REDWOOD CITY,4202815,Richard Shunn,3/16/2020,CA
1620280,1231,Real estate investment trusts,Holding and other investment offices,34.7398345,-92.3952049,Uniti Group Inc.,UNIT,238,PricewaterhouseCoopers LLP,Arkansas,Little Rock,23800394,Jacqueline Kelly,4/1/2019,AR
313927,1231,"Soap, detergents, cleang preparations, perfumes, cosmetics",Chemicals and allied products,40.2868977,-74.7870701,CHURCH & DWIGHT CO INC /DE/,CHD,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410558,Michael Power,3/17/2020,NJ
1385662,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY V FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1298675,1231,Real estate investment trusts,Holding and other investment offices,40.042862,-75.520497,CubeSmart,CUBE; CUBE.PA,185,KPMG LLP,Pennsylvania,Philadelphia,18500067,Andrew Michal,3/17/2020,PA
1299969,1231,Operative builders,General building contractors,38.9509452,-77.3406279,"Comstock Holding Companies, Inc.",CHCI; 1869B,243,"BDO USA, LLP",Virginia,McLean,24311923,Marlon Bernal,4/11/2019,VA
1042418,1231,Services-commercial physical & biological research,Engineering and management services,27.9404086,-82.4632426,"Inhibitor Therapeutics, Inc.",INTI,677,Cherry Bekaert LLP,Florida,Tampa,67700019,Steven Siegel,3/30/2020,FL
352998,1231,Pharmaceutical preparations,Chemicals and allied products,39.5118477,-74.9291889,"Teligent, Inc.",TLGT,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410732,Jeffrey Mraz,4/26/2019,NJ
1673772,1231,Pharmaceutical preparations,Chemicals and allied products,37.6615407,-122.3905458,"RAPT Therapeutics, Inc.",RAPT,42,Ernst & Young LLP,California,Redwood City,4202726,Frances Schulz,7/31/2019,CA
1313938,831,Pharmaceutical preparations,Chemicals and allied products,33.5059631,-112.035574,"Sibannac, Inc",NA,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,2/17/2019,AZ
949158,1231,Electronic computers,Industrial machinery and equipment,47.6057778,-122.3318444,Cray Inc.,CRAY,749,Peterson Sullivan LLP,Washington,Seattle,74900374,Robert Bowman,2/15/2019,WA
813920,1229,Retail-eating places,Eating and drinking places,32.9211066,-96.9700722,CEC ENTERTAINMENT INC,CEC; 9614B,34,Deloitte &  Touche LLP,Texas,Dallas,3411333,Chase Berg,3/26/2020,TX
354707,1231,Electric services,"Electric, gas, and sanitary services",21.3081985,-157.8608441,HAWAIIAN ELECTRIC INDUSTRIES INC,HE,34,Deloitte &  Touche LLP,Hawaii,Honolulu,3411074,Joseph Young,3/26/2020,HI
1013272,1231,State commercial banks,Depository institutions,41.5720145,-75.25483,Norwood Financial Corp.,NWFL,74,"S. R. Snodgrass, P.C.",Pennsylvania,Cranberry Township,7400010,Christopher Assid,3/30/2020,PA
1743725,1231,Services-prepackaged software,Business services,32.842819,-117.275022,ChaSerg Technology Acquisition Corp.,GDYN; GDYNW,100,"WithumSmith+Brown, PC",New York,New York,10000350,Mark Deters,3/6/2020,CA
1403568,201,"Retail-retail stores, nec",Miscellaneous retail,41.6800625,-88.1062547,"Ulta Beauty, Inc.",ULTA,42,Ernst & Young LLP,Illinois,Chicago,4200932,Dan Frandsen,4/5/2019,IL
1041061,1231,Retail-eating places,Eating and drinking places,38.1981365,-85.695749,"YUM! Brands, Inc.",YUM,185,KPMG LLP,Kentucky,Louisville,18500508,Charles Ritter,3/23/2020,KY
1499717,1228,Services-help supply services,Business services,40.7589689,-73.9697378,"Staffing 360 Solutions, Inc.",STAF,243,"BDO USA, LLP",New York,New York,24311752,Russell Diller,4/3/2019,NY
1379043,1231,Metal mining,Metal mining,43.1389871,-76.2267908,"Duke Mountain Resources, Inc.",NA,6285,"Boyle CPA, LLC",New Jersey,Bayville,628503320,Robert Boyle,9/6/2019,NY
1644488,430,Services-computer processing & data preparation,Business services,33.023233,-96.7686804,Sharing Services Global Corp.,SHRG,6121,Ankit Consulting Services Inc,California,Rancho Santa Margarita,612100002,Meenu Jain,7/22/2019,TX
1492915,1231,State commercial banks,Depository institutions,40.4330613,-79.7829612,Standard AVB Financial Corp.,STND,74,"S. R. Snodgrass, P.C.",Pennsylvania,Cranberry Township,7400012,Heather Bernhard,3/30/2020,PA
1562401,1231,Real estate investment trusts,Holding and other investment offices,34.1455631,-118.7877523,American Homes 4 Rent,AMH; 6748B; AMH.PA; AMH.PB; AMH.PC; AMH.PD; AMH.PE; AMH.PF; AMH.PG; AMH.PH,42,Ernst & Young LLP,California,Los Angeles,4200852,Gregory Feng,3/17/2020,CA
1641489,1231,Pharmaceutical preparations,Chemicals and allied products,36.0388739,-79.9653123,vTv Therapeutics Inc.,VTVT,42,Ernst & Young LLP,North Carolina,Raleigh,4200240,James Bongiorno,2/25/2020,NC
1360530,1229,Retail-food stores,Food stores,40.7894156,-74.0461832,"Vitamin Shoppe, Inc.",VSI,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411491,John Brulato,3/22/2019,NJ
1712923,1231,"Services-business services, nec",Business services,33.9054525,-84.3600377,"GreenSky, Inc.",GSKY; 8492B,238,PricewaterhouseCoopers LLP,Georgia,Atlanta,23800856,Taylor Baird,3/25/2020,GA
1522787,331,"Retail-retail stores, nec",Miscellaneous retail,37.7922754,-122.3981949,"Cyberfort Software, Inc.",CYBF,1976,"LBB & Associates Ltd., LLP",Texas,Houston,197688004,Chris Stratton,7/25/2019,CA
93389,1231,Motor vehicle parts & accessories,Transportation equipment,40.7519244,-73.9254192,"Standard Motor Products, Inc.",SMP; 5381B,185,KPMG LLP,New York,New York,18500045,Allan Colaco,3/20/2020,NY
1316944,1231,Federal & federally-sponsored credit agencies,Nondepository credit institutions,37.7906431,-122.4030566,Federal Home Loan Bank of San Francisco,NA,238,PricewaterhouseCoopers LLP,California,San Francisco,23800413,Michael Stork,3/26/2019,CA
352991,630,Real estate,Real estate,43.957199,-72.7166041,"Advanced Oxygen Technologies, Inc.",AOXY,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700001,Chad Sadler,8/26/2019,VT
1523854,1231,State commercial banks,Depository institutions,39.8277402,-84.8931466,"West End Indiana Bancshares, Inc.",WEIN,686,"BKD, LLP",Indiana,Indianapolis,68666017,Michael Moore,4/4/2019,IN
779544,928,Retail-eating places,Eating and drinking places,40.7373074,-73.9922382,Ark Restaurants Corp.,ARKR,596,CohnReznick LLP,New York,Jericho,59600016,Asael Meir,1/2/2020,NY
934549,1231,Patent owners & lessors,Holding and other investment offices,33.6782262,-117.8378283,Acacia Research Corporation,ACTG,248,Grant Thornton LLP,California,Newport Beach,24800114,Brandon Law,3/24/2020,CA
28385,1231,Electric services,"Electric, gas, and sanitary services",42.3336342,-83.057724,DTE Electric Co,DTE1,238,PricewaterhouseCoopers LLP,Michigan,Detroit,23800186,Douglas Beck,2/28/2020,MI
764622,1231,Electric services,"Electric, gas, and sanitary services",33.4524822,-112.0679337,PINNACLE WEST CAPITAL CORP,PNW,34,Deloitte &  Touche LLP,Arizona,Phoenix,3411397,Carrie Macdonald,3/7/2020,AZ
811596,1231,Rolling drawing & extruding of nonferrous metals,Primary metal industries,33.6706719,-117.6541377,KAISER ALUMINUM CORP,3KLUCQ; KALU,34,Deloitte &  Touche LLP,California,Costa Mesa,3411436,Shellie Tabayoyong,3/23/2020,CA
933972,1231,Motors & generators,Electrical and electronic equipment,33.6820753,-112.0752561,"PowerVerde, Inc.",PWVI,677,Cherry Bekaert LLP,Florida,Fort Lauderdale,67700016,Marisol Torres-Gomez,4/2/2019,AZ
1392380,1231,Industrial organic chemicals,Chemicals and allied products,39.5589883,-104.858505,"Gevo, Inc.",GEVO,248,Grant Thornton LLP,Colorado,Denver,24800229,Christopher Wilt,3/23/2020,CO
899629,1231,Real estate investment trusts,Holding and other investment offices,40.9735865,-73.7006168,Acadia Realty Trust,AKR,243,"BDO USA, LLP",New York,New York,24311548,Anthony La Malfa,2/21/2020,NY
